TimeStamp,Latitude,Longitude,Altitude,PM25,RelativeHumidity,Temperature,vocIndex,noxIndex,ButtonPress,PressurehPa
0.000000,0.000000,0.0000,2.7000,50.540,21.629,77.000,1.0000,0.0000,1015.0
0.000000,0.000000,0.0000,2.7000,50.540,21.629,77.000,1.0000,0.0000,1015.0
00:28:44 09/01/0080,0.000000,0.000000,0.0000,2.7000,50.540,21.629,77.000,1.0000,0.0000,1015.0
00:28:44 09/01/0080,0.000000,0.000000,0.0000,2.7000,50.540,21.629,77.000,1.0000,0.0000,1015.0
00:28:45 09/01/0080,0.000000,0.000000,0.0000,2.7000,50.540,21.629,77.000,1.0000,0.0000,1014.9
00:28:45 09/01/0080,0.000000,0.000000,0.0000,2.7000,50.540,21.629,77.000,1.0000,0.0000,1014.9
00:28:45 09/01/0080,0.000000,0.000000,0.0000,2.7000,50.540,21.629,76.000,1.0000,0.0000,1014.9
00:28:45 09/01/0080,0.000000,0.000000,0.0000,2.7000,50.540,21.629,76.000,1.0000,0.0000,1014.9
00:28:45 09/01/0080,0.000000,0.000000,0.0000,2.7000,50.540,21.629,76.000,1.0000,0.0000,1015.0
00:28:45 09/01/0080,0.000000,0.000000,0.0000,2.7000,50.540,21.629,76.000,1.0000,0.0000,1015.0
00:28:46 09/01/0080,0.000000,0.000000,0.0000,2.7000,50.540,21.629,76.000,1.0000,0.0000,1015.0
00:28:46 09/01/0080,0.000000,0.000000,0.0000,2.7000,50.540,21.629,76.000,1.0000,0.0000,1015.0
00:28:46 09/01/0080,0.000000,0.000000,0.0000,2.8000,50.540,21.629,74.000,1.0000,0.0000,1014.9
00:28:46 09/01/0080,0.000000,0.000000,0.0000,2.8000,50.540,21.629,74.000,1.0000,0.0000,1014.9
00:28:46 09/01/0080,0.000000,0.000000,0.0000,2.8000,50.540,21.629,74.000,1.0000,0.0000,1015.0
00:28:46 09/01/0080,0.000000,0.000000,0.0000,2.8000,50.540,21.629,74.000,1.0000,0.0000,1015.0
00:28:46 09/01/0080,0.000000,0.000000,0.0000,2.8000,50.540,21.629,74.000,1.0000,0.0000,1014.9
00:28:46 09/01/0080,0.000000,0.000000,0.0000,2.8000,50.540,21.629,74.000,1.0000,0.0000,1014.9
00:28:47 09/01/0080,0.000000,0.000000,0.0000,2.8000,50.540,21.629,74.000,1.0000,0.0000,1014.9
00:28:47 09/01/0080,0.000000,0.000000,0.0000,2.8000,50.540,21.629,74.000,1.0000,0.0000,1014.9
00:28:47 09/01/0080,0.000000,0.000000,0.0000,2.8000,50.549,21.629,73.000,1.0000,0.0000,1014.9
00:28:47 09/01/0080,0.000000,0.000000,0.0000,2.8000,50.549,21.629,73.000,1.0000,0.0000,1014.9
00:28:47 09/01/0080,0.000000,0.000000,0.0000,2.8000,50.549,21.629,73.000,1.0000,0.0000,1015.0
00:28:47 09/01/0080,0.000000,0.000000,0.0000,2.8000,50.549,21.629,73.000,1.0000,0.0000,1015.0
00:28:48 09/01/0080,0.000000,0.000000,0.0000,2.8000,50.549,21.629,73.000,1.0000,0.0000,1015.0
00:28:48 09/01/0080,0.000000,0.000000,0.0000,2.8000,50.549,21.629,73.000,1.0000,0.0000,1015.0
00:28:48 09/01/0080,0.000000,0.000000,0.0000,2.8000,50.549,21.629,71.000,1.0000,0.0000,1015.0
00:28:48 09/01/0080,0.000000,0.000000,0.0000,2.8000,50.549,21.629,71.000,1.0000,0.0000,1015.0
00:28:48 09/01/0080,0.000000,0.000000,0.0000,2.8000,50.549,21.629,71.000,1.0000,0.0000,1014.9
00:28:48 09/01/0080,0.000000,0.000000,0.0000,2.8000,50.549,21.629,71.000,1.0000,0.0000,1014.9
00:28:49 09/01/0080,0.000000,0.000000,0.0000,2.8000,50.549,21.629,71.000,1.0000,0.0000,1015.0
00:28:49 09/01/0080,0.000000,0.000000,0.0000,2.8000,50.549,21.629,71.000,1.0000,0.0000,1015.0
00:28:49 09/01/0080,0.000000,0.000000,0.0000,2.9000,50.560,21.629,70.000,1.0000,0.0000,1015.0
00:28:49 09/01/0080,0.000000,0.000000,0.0000,2.9000,50.560,21.629,70.000,1.0000,0.0000,1015.0
00:28:49 09/01/0080,0.000000,0.000000,0.0000,2.9000,50.560,21.629,70.000,1.0000,0.0000,1014.9
00:28:49 09/01/0080,0.000000,0.000000,0.0000,2.9000,50.560,21.629,70.000,1.0000,0.0000,1014.9
00:28:50 09/01/0080,0.000000,0.000000,0.0000,2.9000,50.560,21.629,70.000,1.0000,0.0000,1015.0
00:28:50 09/01/0080,0.000000,0.000000,0.0000,2.9000,50.560,21.629,70.000,1.0000,0.0000,1015.0
00:28:50 09/01/0080,0.000000,0.000000,0.0000,2.9000,50.560,21.629,70.000,1.0000,0.0000,1015.0
00:28:50 09/01/0080,0.000000,0.000000,0.0000,2.9000,50.560,21.629,70.000,1.0000,0.0000,1015.0
00:28:50 09/01/0080,0.000000,0.000000,0.0000,2.9000,50.560,21.629,68.000,1.0000,0.0000,1015.0
00:28:50 09/01/0080,0.000000,0.000000,0.0000,2.9000,50.560,21.629,68.000,1.0000,0.0000,1015.0
00:28:50 09/01/0080,0.000000,0.000000,0.0000,2.9000,50.560,21.629,68.000,1.0000,0.0000,1014.9
00:28:50 09/01/0080,0.000000,0.000000,0.0000,2.9000,50.560,21.629,68.000,1.0000,0.0000,1014.9
00:28:51 09/01/0080,0.000000,0.000000,0.0000,2.9000,50.560,21.629,68.000,1.0000,0.0000,1015.0
00:28:51 09/01/0080,0.000000,0.000000,0.0000,2.9000,50.560,21.629,68.000,1.0000,0.0000,1015.0
00:28:51 09/01/0080,0.000000,0.000000,0.0000,2.9000,50.570,21.629,67.000,1.0000,0.0000,1014.9
00:28:51 09/01/0080,0.000000,0.000000,0.0000,2.9000,50.570,21.629,67.000,1.0000,0.0000,1014.9
00:28:51 09/01/0080,0.000000,0.000000,0.0000,2.9000,50.570,21.629,67.000,1.0000,0.0000,1014.9
00:28:51 09/01/0080,0.000000,0.000000,0.0000,2.9000,50.570,21.629,67.000,1.0000,0.0000,1014.9
00:28:52 09/01/0080,0.000000,0.000000,0.0000,2.9000,50.570,21.629,67.000,1.0000,0.0000,1014.9
00:28:52 09/01/0080,0.000000,0.000000,0.0000,2.9000,50.570,21.629,67.000,1.0000,0.0000,1014.9
00:28:52 09/01/0080,0.000000,0.000000,0.0000,3.0000,50.560,21.629,65.000,1.0000,0.0000,1014.9
00:28:52 09/01/0080,0.000000,0.000000,0.0000,3.0000,50.560,21.629,65.000,1.0000,0.0000,1014.9
00:28:52 09/01/0080,0.000000,0.000000,0.0000,3.0000,50.560,21.629,65.000,1.0000,0.0000,1015.0
00:28:52 09/01/0080,0.000000,0.000000,0.0000,3.0000,50.560,21.629,65.000,1.0000,0.0000,1015.0
00:28:53 09/01/0080,0.000000,0.000000,0.0000,3.0000,50.560,21.629,65.000,1.0000,0.0000,1014.9
00:28:53 09/01/0080,0.000000,0.000000,0.0000,3.0000,50.560,21.629,65.000,1.0000,0.0000,1014.9
00:28:53 09/01/0080,0.000000,0.000000,0.0000,3.0000,50.560,21.629,65.000,1.0000,0.0000,1014.9
00:28:53 09/01/0080,0.000000,0.000000,0.0000,3.0000,50.560,21.629,65.000,1.0000,0.0000,1014.9
00:28:53 09/01/0080,0.000000,0.000000,0.0000,3.0000,50.560,21.629,64.000,1.0000,0.0000,1014.9
00:28:53 09/01/0080,0.000000,0.000000,0.0000,3.0000,50.560,21.629,64.000,1.0000,0.0000,1014.9
00:28:53 09/01/0080,0.000000,0.000000,0.0000,3.0000,50.560,21.629,64.000,1.0000,0.0000,1014.9
00:28:53 09/01/0080,0.000000,0.000000,0.0000,3.0000,50.560,21.629,64.000,1.0000,0.0000,1014.9
00:28:54 09/01/0080,0.000000,0.000000,0.0000,3.0000,50.560,21.629,64.000,1.0000,0.0000,1014.9
00:28:54 09/01/0080,0.000000,0.000000,0.0000,3.0000,50.560,21.629,64.000,1.0000,0.0000,1014.9
00:28:54 09/01/0080,0.000000,0.000000,0.0000,3.0000,50.540,21.629,63.000,1.0000,0.0000,1014.9
00:28:54 09/01/0080,0.000000,0.000000,0.0000,3.0000,50.540,21.629,63.000,1.0000,0.0000,1014.9
00:28:54 09/01/0080,0.000000,0.000000,0.0000,3.0000,50.540,21.629,63.000,1.0000,0.0000,1014.9
00:28:54 09/01/0080,0.000000,0.000000,0.0000,3.0000,50.540,21.629,63.000,1.0000,0.0000,1014.9
00:28:55 09/01/0080,0.000000,0.000000,0.0000,3.0000,50.540,21.629,63.000,1.0000,0.0000,1014.9
00:28:55 09/01/0080,0.000000,0.000000,0.0000,3.0000,50.540,21.629,63.000,1.0000,0.0000,1014.9
00:28:55 09/01/0080,0.000000,0.000000,0.0000,3.0000,50.529,21.629,61.000,1.0000,0.0000,1014.9
00:28:55 09/01/0080,0.000000,0.000000,0.0000,3.0000,50.529,21.629,61.000,1.0000,0.0000,1014.9
00:28:55 09/01/0080,0.000000,0.000000,0.0000,3.0000,50.529,21.629,61.000,1.0000,0.0000,1014.9
00:28:55 09/01/0080,0.000000,0.000000,0.0000,3.0000,50.529,21.629,61.000,1.0000,0.0000,1014.9
00:28:56 09/01/0080,0.000000,0.000000,0.0000,3.0000,50.529,21.629,61.000,1.0000,0.0000,1014.9
00:28:56 09/01/0080,0.000000,0.000000,0.0000,3.0000,50.529,21.629,61.000,1.0000,0.0000,1014.9
00:28:56 09/01/0080,0.000000,0.000000,0.0000,3.0000,50.529,21.629,61.000,1.0000,0.0000,1014.9
00:28:56 09/01/0080,0.000000,0.000000,0.0000,3.0000,50.529,21.629,61.000,1.0000,0.0000,1014.9
00:28:56 09/01/0080,0.000000,0.000000,0.0000,3.0000,50.520,21.629,60.000,1.0000,0.0000,1014.9
00:28:56 09/01/0080,0.000000,0.000000,0.0000,3.0000,50.520,21.629,60.000,1.0000,0.0000,1014.9
00:28:57 09/01/0080,0.000000,0.000000,0.0000,3.0000,50.520,21.629,60.000,1.0000,0.0000,1014.9
00:28:57 09/01/0080,0.000000,0.000000,0.0000,3.0000,50.520,21.629,60.000,1.0000,0.0000,1014.9
00:28:57 09/01/0080,0.000000,0.000000,0.0000,3.0000,50.520,21.629,60.000,1.0000,0.0000,1014.9
00:28:57 09/01/0080,0.000000,0.000000,0.0000,3.0000,50.520,21.629,60.000,1.0000,0.0000,1014.9
00:28:57 09/01/0080,0.000000,0.000000,0.0000,3.1000,50.500,21.629,59.000,1.0000,0.0000,1014.9
00:28:57 09/01/0080,0.000000,0.000000,0.0000,3.1000,50.500,21.629,59.000,1.0000,0.0000,1014.9
00:28:57 09/01/0080,0.000000,0.000000,0.0000,3.1000,50.500,21.629,59.000,1.0000,0.0000,1014.9
00:28:57 09/01/0080,0.000000,0.000000,0.0000,3.1000,50.500,21.629,59.000,1.0000,0.0000,1014.9
00:28:58 09/01/0080,0.000000,0.000000,0.0000,3.1000,50.500,21.629,59.000,1.0000,0.0000,1014.9
00:28:58 09/01/0080,0.000000,0.000000,0.0000,3.1000,50.500,21.629,59.000,1.0000,0.0000,1014.9
00:28:58 09/01/0080,0.000000,0.000000,0.0000,3.1000,50.490,21.629,58.000,1.0000,0.0000,1014.9
00:28:58 09/01/0080,0.000000,0.000000,0.0000,3.1000,50.490,21.629,58.000,1.0000,0.0000,1014.9
00:28:58 09/01/0080,0.000000,0.000000,0.0000,3.1000,50.490,21.629,58.000,1.0000,0.0000,1015.0
