TimeStamp,Latitude,Longitude,Altitude,PM25,RelativeHumidity,Temperature,vocIndex,noxIndex,ButtonPress,PressurehPa
0.000000,0.000000,0.0000,4.8000,53.509,20.165,44.000,1.0000,0.0000,1016.3
0.000000,0.000000,0.0000,4.8000,53.509,20.165,44.000,1.0000,0.0000,1016.3
01:38:07 09/01/0080,0.000000,0.000000,0.0000,4.8000,53.520,20.165,44.000,1.0000,0.0000,1016.3
01:38:07 09/01/0080,0.000000,0.000000,0.0000,4.8000,53.520,20.165,44.000,1.0000,0.0000,1016.3
01:38:07 09/01/0080,0.000000,0.000000,0.0000,4.8000,53.520,20.165,44.000,1.0000,0.0000,1016.3
01:38:07 09/01/0080,0.000000,0.000000,0.0000,4.8000,53.520,20.165,44.000,1.0000,0.0000,1016.3
01:38:07 09/01/0080,0.000000,0.000000,0.0000,4.8000,53.520,20.165,44.000,1.0000,0.0000,1016.3
01:38:07 09/01/0080,0.000000,0.000000,0.0000,4.8000,53.520,20.165,44.000,1.0000,0.0000,1016.3
01:38:08 09/01/0080,0.000000,0.000000,0.0000,4.8000,53.520,20.165,44.000,1.0000,0.0000,1016.3
01:38:08 09/01/0080,0.000000,0.000000,0.0000,4.8000,53.520,20.165,44.000,1.0000,0.0000,1016.3
01:38:08 09/01/0080,0.000000,0.000000,0.0000,4.8000,53.529,20.165,45.000,1.0000,0.0000,1016.3
01:38:08 09/01/0080,0.000000,0.000000,0.0000,4.8000,53.529,20.165,45.000,1.0000,0.0000,1016.3
01:38:08 09/01/0080,0.000000,0.000000,0.0000,4.8000,53.529,20.165,45.000,1.0000,0.0000,1016.3
01:38:08 09/01/0080,0.000000,0.000000,0.0000,4.8000,53.529,20.165,45.000,1.0000,0.0000,1016.3
01:38:09 09/01/0080,0.000000,0.000000,0.0000,4.8000,53.529,20.165,45.000,1.0000,0.0000,1016.3
01:38:09 09/01/0080,0.000000,0.000000,0.0000,4.8000,53.529,20.165,45.000,1.0000,0.0000,1016.3
01:38:09 09/01/0080,0.000000,0.000000,0.0000,4.7000,53.540,20.165,45.000,1.0000,0.0000,1016.4
01:38:09 09/01/0080,0.000000,0.000000,0.0000,4.7000,53.540,20.165,45.000,1.0000,0.0000,1016.4
01:38:09 09/01/0080,0.000000,0.000000,0.0000,4.7000,53.540,20.165,45.000,1.0000,0.0000,1016.3
01:38:09 09/01/0080,0.000000,0.000000,0.0000,4.7000,53.540,20.165,45.000,1.0000,0.0000,1016.3
01:38:09 09/01/0080,0.000000,0.000000,0.0000,4.7000,53.540,20.165,45.000,1.0000,0.0000,1016.3
01:38:09 09/01/0080,0.000000,0.000000,0.0000,4.7000,53.540,20.165,45.000,1.0000,0.0000,1016.3
01:38:10 09/01/0080,0.000000,0.000000,0.0000,4.7000,53.549,20.160,45.000,1.0000,0.0000,1016.3
01:38:10 09/01/0080,0.000000,0.000000,0.0000,4.7000,53.549,20.160,45.000,1.0000,0.0000,1016.3
01:38:10 09/01/0080,0.000000,0.000000,0.0000,4.7000,53.549,20.160,45.000,1.0000,0.0000,1016.3
01:38:10 09/01/0080,0.000000,0.000000,0.0000,4.7000,53.549,20.160,45.000,1.0000,0.0000,1016.3
01:38:10 09/01/0080,0.000000,0.000000,0.0000,4.7000,53.549,20.160,45.000,1.0000,0.0000,1016.3
01:38:10 09/01/0080,0.000000,0.000000,0.0000,4.7000,53.549,20.160,45.000,1.0000,0.0000,1016.3
01:38:11 09/01/0080,0.000000,0.000000,0.0000,4.6000,53.560,20.160,46.000,1.0000,0.0000,1016.3
01:38:11 09/01/0080,0.000000,0.000000,0.0000,4.6000,53.560,20.160,46.000,1.0000,0.0000,1016.3
