TimeStamp,Latitude,Longitude,Altitude,PM25,RelativeHumidity,Temperature,vocIndex,noxIndex,ButtonPress,PressurehPa
0.000000,0.000000,0.0000,2.8000,44.279,22.834,98.000,1.0000,0.0000,1018.1
0.000000,0.000000,0.0000,2.8000,44.279,22.834,98.000,1.0000,0.0000,1018.1
23:59:46 05/01/0080,0.000000,0.000000,0.0000,2.8000,44.279,22.834,98.000,1.0000,0.0000,1018.1
23:59:46 05/01/0080,0.000000,0.000000,0.0000,2.8000,44.279,22.834,98.000,1.0000,0.0000,1018.1
23:59:46 05/01/0080,0.000000,0.000000,0.0000,2.8000,44.279,22.834,98.000,1.0000,0.0000,1018.0
23:59:46 05/01/0080,0.000000,0.000000,0.0000,2.8000,44.279,22.834,98.000,1.0000,0.0000,1018.0
23:59:46 05/01/0080,0.000000,0.000000,0.0000,2.9000,44.020,22.834,98.000,1.0000,0.0000,1018.0
23:59:46 05/01/0080,0.000000,0.000000,0.0000,2.9000,44.020,22.834,98.000,1.0000,0.0000,1018.0
23:59:46 05/01/0080,0.000000,0.000000,0.0000,2.9000,44.020,22.834,98.000,1.0000,0.0000,1018.0
23:59:46 05/01/0080,0.000000,0.000000,0.0000,2.9000,44.020,22.834,98.000,1.0000,0.0000,1018.0
23:59:46 05/01/0080,0.000000,0.000000,0.0000,2.9000,44.020,22.834,98.000,1.0000,0.0000,1018.0
23:59:46 05/01/0080,0.000000,0.000000,0.0000,2.9000,44.020,22.834,98.000,1.0000,0.0000,1018.0
23:59:46 05/01/0080,0.000000,0.000000,0.0000,2.9000,44.020,22.834,98.000,1.0000,0.0000,1018.0
23:59:46 05/01/0080,0.000000,0.000000,0.0000,2.9000,44.020,22.834,98.000,1.0000,0.0000,1018.0
23:59:46 05/01/0080,0.000000,0.000000,0.0000,3.0000,43.810,22.834,97.000,1.0000,0.0000,1018.1
23:59:46 05/01/0080,0.000000,0.000000,0.0000,3.0000,43.810,22.834,97.000,1.0000,0.0000,1018.1
23:59:46 05/01/0080,0.000000,0.000000,0.0000,3.0000,43.810,22.834,97.000,1.0000,0.0000,1018.1
23:59:46 05/01/0080,0.000000,0.000000,0.0000,3.0000,43.810,22.834,97.000,1.0000,0.0000,1018.1
23:59:46 05/01/0080,0.000000,0.000000,0.0000,3.0000,43.810,22.834,97.000,1.0000,0.0000,1018.0
23:59:46 05/01/0080,0.000000,0.000000,0.0000,3.0000,43.810,22.834,97.000,1.0000,0.0000,1018.0
23:59:46 05/01/0080,0.000000,0.000000,0.0000,3.1000,43.580,22.834,96.000,1.0000,0.0000,1018.0
23:59:46 05/01/0080,0.000000,0.000000,0.0000,3.1000,43.580,22.834,96.000,1.0000,0.0000,1018.0
23:59:46 05/01/0080,0.000000,0.000000,0.0000,3.1000,43.580,22.834,96.000,1.0000,0.0000,1018.1
23:59:46 05/01/0080,0.000000,0.000000,0.0000,3.1000,43.580,22.834,96.000,1.0000,0.0000,1018.1
23:59:46 05/01/0080,0.000000,0.000000,0.0000,3.1000,43.580,22.834,96.000,1.0000,0.0000,1018.0
23:59:46 05/01/0080,0.000000,0.000000,0.0000,3.1000,43.580,22.834,96.000,1.0000,0.0000,1018.0
23:59:46 05/01/0080,0.000000,0.000000,0.0000,3.2000,43.349,22.840,95.000,1.0000,0.0000,1018.0
23:59:46 05/01/0080,0.000000,0.000000,0.0000,3.2000,43.349,22.840,95.000,1.0000,0.0000,1018.0
23:59:46 05/01/0080,0.000000,0.000000,0.0000,3.2000,43.349,22.840,95.000,1.0000,0.0000,1018.0
23:59:46 05/01/0080,0.000000,0.000000,0.0000,3.2000,43.349,22.840,95.000,1.0000,0.0000,1018.0
23:59:46 05/01/0080,0.000000,0.000000,0.0000,3.2000,43.349,22.840,95.000,1.0000,0.0000,1018.0
23:59:46 05/01/0080,0.000000,0.000000,0.0000,3.2000,43.349,22.840,95.000,1.0000,0.0000,1018.0
23:59:46 05/01/0080,0.000000,0.000000,0.0000,3.3000,43.139,22.840,93.000,1.0000,0.0000,1018.0
23:59:46 05/01/0080,0.000000,0.000000,0.0000,3.3000,43.139,22.840,93.000,1.0000,0.0000,1018.0
23:59:46 05/01/0080,0.000000,0.000000,0.0000,3.3000,43.139,22.840,93.000,1.0000,0.0000,1018.0
23:59:46 05/01/0080,0.000000,0.000000,0.0000,3.3000,43.139,22.840,93.000,1.0000,0.0000,1018.0
23:59:46 05/01/0080,0.000000,0.000000,0.0000,3.3000,43.139,22.840,93.000,1.0000,0.0000,1018.0
23:59:46 05/01/0080,0.000000,0.000000,0.0000,3.3000,43.139,22.840,93.000,1.0000,0.0000,1018.0
23:59:46 05/01/0080,0.000000,0.000000,0.0000,3.3000,43.139,22.840,93.000,1.0000,0.0000,1018.0
23:59:46 05/01/0080,0.000000,0.000000,0.0000,3.3000,43.139,22.840,93.000,1.0000,0.0000,1018.0
23:59:46 05/01/0080,0.000000,0.000000,0.0000,3.5000,42.950,22.840,91.000,1.0000,0.0000,1018.0
23:59:46 05/01/0080,0.000000,0.000000,0.0000,3.5000,42.950,22.840,91.000,1.0000,0.0000,1018.0
23:59:46 05/01/0080,0.000000,0.000000,0.0000,3.5000,42.950,22.840,91.000,1.0000,0.0000,1018.0
23:59:46 05/01/0080,0.000000,0.000000,0.0000,3.5000,42.950,22.840,91.000,1.0000,0.0000,1018.0
23:59:46 05/01/0080,0.000000,0.000000,0.0000,3.5000,42.950,22.840,91.000,1.0000,0.0000,1018.0
23:59:46 05/01/0080,0.000000,0.000000,0.0000,3.5000,42.950,22.840,91.000,1.0000,0.0000,1018.0
23:59:46 05/01/0080,0.000000,0.000000,0.0000,3.6000,42.730,22.840,89.000,1.0000,0.0000,1018.0
23:59:46 05/01/0080,0.000000,0.000000,0.0000,3.6000,42.730,22.840,89.000,1.0000,0.0000,1018.0
23:59:46 05/01/0080,0.000000,0.000000,0.0000,3.6000,42.730,22.840,89.000,1.0000,0.0000,1018.0
23:59:46 05/01/0080,0.000000,0.000000,0.0000,3.6000,42.730,22.840,89.000,1.0000,0.0000,1018.0
23:59:46 05/01/0080,0.000000,0.000000,0.0000,3.6000,42.730,22.840,89.000,1.0000,0.0000,1018.1
23:59:46 05/01/0080,0.000000,0.000000,0.0000,3.6000,42.730,22.840,89.000,1.0000,0.0000,1018.1
23:59:46 05/01/0080,0.000000,0.000000,0.0000,3.7000,42.490,22.840,87.000,1.0000,0.0000,1018.0
23:59:46 05/01/0080,0.000000,0.000000,0.0000,3.7000,42.490,22.840,87.000,1.0000,0.0000,1018.0
23:59:46 05/01/0080,0.000000,0.000000,0.0000,3.7000,42.490,22.840,87.000,1.0000,0.0000,1018.0
23:59:46 05/01/0080,0.000000,0.000000,0.0000,3.7000,42.490,22.840,87.000,1.0000,0.0000,1018.0
23:59:46 05/01/0080,0.000000,0.000000,0.0000,3.7000,42.490,22.840,87.000,1.0000,0.0000,1018.0
23:59:46 05/01/0080,0.000000,0.000000,0.0000,3.7000,42.490,22.840,87.000,1.0000,0.0000,1018.0
23:59:46 05/01/0080,0.000000,0.000000,0.0000,3.9000,42.310,22.840,84.000,1.0000,0.0000,1018.1
23:59:46 05/01/0080,0.000000,0.000000,0.0000,3.9000,42.310,22.840,84.000,1.0000,0.0000,1018.1
23:59:46 05/01/0080,0.000000,0.000000,0.0000,3.9000,42.310,22.840,84.000,1.0000,0.0000,1018.0
23:59:46 05/01/0080,0.000000,0.000000,0.0000,3.9000,42.310,22.840,84.000,1.0000,0.0000,1018.0
23:59:46 05/01/0080,0.000000,0.000000,0.0000,3.9000,42.310,22.840,84.000,1.0000,0.0000,1018.0
23:59:46 05/01/0080,0.000000,0.000000,0.0000,3.9000,42.310,22.840,84.000,1.0000,0.0000,1018.0
23:59:46 05/01/0080,0.000000,0.000000,0.0000,3.9000,42.310,22.840,84.000,1.0000,0.0000,1018.0
23:59:46 05/01/0080,0.000000,0.000000,0.0000,3.9000,42.310,22.840,84.000,1.0000,0.0000,1018.0
23:59:46 05/01/0080,0.000000,0.000000,0.0000,4.0000,42.130,22.844,81.000,1.0000,0.0000,1018.0
23:59:46 05/01/0080,0.000000,0.000000,0.0000,4.0000,42.130,22.844,81.000,1.0000,0.0000,1018.0
23:59:46 05/01/0080,0.000000,0.000000,0.0000,4.0000,42.130,22.844,81.000,1.0000,0.0000,1018.0
