TimeStamp,Latitude,Longitude,Altitude,PM25,RelativeHumidity,Temperature,vocIndex,noxIndex,ButtonPress,PressurehPa,DuplicationCount,TimeStampAdjusted,TimeStampHMS,velocity_km_h,velocity_m_h
2024-02-08 08:29:48,37.767921,-122.49525,41.5,40.2,98.44,5.09,107.0,1.0,0.0,1012.4,0,2024-02-08 08:29:48,08:29:48,19.0484,11.8362
2024-02-08 08:29:49,37.767883,-122.49527,41.9,24.4,98.209,5.12,107.0,1.0,0.0,1012.4,0,2024-02-08 08:29:49,08:29:49,19.0501,11.8372
2024-02-08 08:29:51,37.767784,-122.49528,42.299,9.1,97.75,5.185,107.0,1.0,0.0,1012.4,0,2024-02-08 08:29:51,08:29:51,19.1245,11.8834
2024-02-08 08:29:52,37.767738,-122.49528,42.599,5.7,97.529,5.215,107.0,1.0,0.0,1012.4,0,2024-02-08 08:29:52,08:29:52,19.239,11.9546
2024-02-08 08:29:54,37.767647,-122.49528,43.599,4.3,97.08,5.275,107.0,1.0,0.0,1012.4,0,2024-02-08 08:29:54,08:29:54,19.2629,11.9694
2024-02-08 08:29:56,37.767578,-122.49527,43.7,3.9,96.589,5.335,107.0,1.0,0.0,1012.4,0,2024-02-08 08:29:56,08:29:56,18.9446,11.7716
2024-02-08 08:29:57,37.767548,-122.49525,43.799,3.8,96.349,5.365,107.0,1.0,0.0,1012.4,0,2024-02-08 08:29:57,08:29:57,18.7249,11.6351
2024-02-08 08:29:59,37.767502,-122.49524,43.4,3.7,95.849,5.425,107.0,1.0,0.0,1012.3,0,2024-02-08 08:29:59,08:29:59,17.9548,11.1566
2024-02-08 08:30:00,37.767494,-122.49524,43.599,4.6,95.599,5.46,106.0,1.0,0.0,1012.4,0,2024-02-08 08:30:00,08:30:00,17.4615,10.8501
2024-02-08 08:30:02,37.767498,-122.49524,43.599,3.4,95.15,5.52,106.0,1.0,0.0,1012.4,0,2024-02-08 08:30:02,08:30:02,16.437,10.2135
2024-02-08 08:30:04,37.767498,-122.49524,43.4,2.3,94.94,5.55,106.0,1.0,0.0,1012.3,0,2024-02-08 08:30:04,08:30:04,15.083,9.3721
2024-02-08 08:30:05,37.767498,-122.49524,43.5,1.5,94.58,5.615,106.0,1.0,0.0,1012.4,0,2024-02-08 08:30:05,08:30:05,14.5109,9.0167
2024-02-08 08:30:07,37.767498,-122.49524,43.5,2.2,94.269,5.675,106.0,1.0,0.0,1012.3,0,2024-02-08 08:30:07,08:30:07,13.3561,8.2991
2024-02-08 08:30:08,37.767498,-122.49524,43.5,1.9,94.129,5.705,106.0,1.0,0.0,1012.4,0,2024-02-08 08:30:08,08:30:08,12.4474,7.7344
2024-02-08 08:30:10,37.767498,-122.49524,43.5,1.8,93.879,5.77,106.0,1.0,0.0,1012.3,0,2024-02-08 08:30:10,08:30:10,11.4377,7.107
2024-02-08 08:30:12,37.767498,-122.49524,43.4,2.2,93.76,5.8,106.0,1.0,0.0,1012.3,0,2024-02-08 08:30:12,08:30:12,10.2973,6.3984
2024-02-08 08:30:13,37.767498,-122.49524,43.299,2.2,93.529,5.865,105.0,1.0,0.0,1012.4,0,2024-02-08 08:30:13,08:30:13,9.6114,5.9722
2024-02-08 08:30:15,37.767494,-122.49524,43.299,2.0,93.309,5.93,105.0,1.0,0.0,1012.3,0,2024-02-08 08:30:15,08:30:15,8.5156,5.2913
2024-02-08 08:30:16,37.767494,-122.49523,43.2,2.0,93.199,5.965,105.0,1.0,0.0,1012.4,0,2024-02-08 08:30:16,08:30:16,8.0336,4.9919
2024-02-08 08:30:18,37.767494,-122.49523,43.2,2.0,93.01,6.03,105.0,1.0,0.0,1012.3,0,2024-02-08 08:30:18,08:30:18,6.8639,4.265
2024-02-08 08:30:20,37.767494,-122.49523,43.099,2.0,92.93,6.065,105.0,1.0,0.0,1012.3,0,2024-02-08 08:30:20,08:30:20,5.6469,3.5088
2024-02-08 08:30:21,37.767494,-122.49523,43.099,2.0,92.779,6.14,105.0,1.0,0.0,1012.4,0,2024-02-08 08:30:21,08:30:21,5.1321,3.1889
2024-02-08 08:30:23,37.76749,-122.49523,42.9,2.0,92.699,6.18,105.0,1.0,0.0,1012.4,0,2024-02-08 08:30:23,08:30:23,3.9397,2.448
2024-02-08 08:30:24,37.76749,-122.49523,43.0,1.9,92.48,6.265,105.0,1.0,0.0,1012.3,0,2024-02-08 08:30:24,08:30:24,3.3643,2.0905
2024-02-08 08:30:26,37.767487,-122.49523,42.9,1.9,92.209,6.36,105.0,1.0,0.0,1012.4,0,2024-02-08 08:30:26,08:30:26,2.2635,1.4065
2024-02-08 08:30:28,37.767487,-122.49523,42.9,1.9,92.059,6.405,105.0,1.0,0.0,1012.3,0,2024-02-08 08:30:28,08:30:28,1.3947,0.8666
2024-02-08 08:30:29,37.767487,-122.49523,42.9,1.9,91.69,6.5,105.0,1.0,0.0,1012.3,0,2024-02-08 08:30:29,08:30:29,0.9705,0.603
2024-02-08 08:30:31,37.767487,-122.49523,42.9,1.9,91.48,6.555,105.0,1.0,0.0,1012.3,0,2024-02-08 08:30:31,08:30:31,0.3866,0.2402
2024-02-08 08:30:32,37.767487,-122.49523,42.9,1.9,91.019,6.66,105.0,1.0,0.0,1012.3,0,2024-02-08 08:30:32,08:30:32,0.2865,0.178
2024-02-08 08:30:34,37.767487,-122.49523,43.099,2.0,90.48,6.765,105.0,1.0,0.0,1012.3,0,2024-02-08 08:30:34,08:30:34,0.2365,0.1469
2024-02-08 08:30:36,37.767487,-122.49523,43.099,2.0,90.19,6.815,105.0,1.0,0.0,1012.4,0,2024-02-08 08:30:36,08:30:36,0.2365,0.1469
2024-02-08 08:30:37,37.767487,-122.49523,43.2,2.0,89.58,6.915,105.0,1.0,0.0,1012.3,0,2024-02-08 08:30:37,08:30:37,0.2365,0.1469
2024-02-08 08:30:39,37.767487,-122.49523,43.2,2.0,89.279,6.96,105.0,1.0,0.0,1012.4,0,2024-02-08 08:30:39,08:30:39,0.2365,0.1469
2024-02-08 08:30:40,37.767487,-122.49523,43.0,2.0,88.65,7.055,105.0,1.0,0.0,1012.4,0,2024-02-08 08:30:40,08:30:40,0.2365,0.1469
2024-02-08 08:30:42,37.767487,-122.49523,43.0,2.0,88.04,7.14,105.0,1.0,0.0,1012.4,0,2024-02-08 08:30:42,08:30:42,0.2365,0.1469
2024-02-08 08:30:44,37.767487,-122.49523,43.099,2.0,87.739,7.18,105.0,1.0,0.0,1012.4,0,2024-02-08 08:30:44,08:30:44,0.2365,0.1469
2024-02-08 08:30:45,37.767487,-122.49523,43.099,2.1,87.199,7.255,105.0,1.0,0.0,1012.3,0,2024-02-08 08:30:45,08:30:45,0.2365,0.1469
2024-02-08 08:30:47,37.767487,-122.49523,43.099,2.1,86.94,7.29,105.0,1.0,0.0,1012.4,0,2024-02-08 08:30:47,08:30:47,0.1865,0.1159
2024-02-08 08:30:48,37.767479,-122.49523,43.099,2.2,86.489,7.35,105.0,1.0,0.0,1012.4,0,2024-02-08 08:30:48,08:30:48,0.1876,0.1166
2024-02-08 08:30:50,37.767479,-122.49523,43.099,2.2,86.279,7.38,105.0,1.0,0.0,1012.3,0,2024-02-08 08:30:50,08:30:50,0.1876,0.1166
2024-02-08 08:30:52,37.767483,-122.49523,43.099,2.2,85.919,7.42,105.0,1.0,0.0,1012.4,0,2024-02-08 08:30:52,08:30:52,0.2377,0.1477
2024-02-08 08:30:53,37.767483,-122.49523,43.2,2.3,85.639,7.45,105.0,1.0,0.0,1012.4,0,2024-02-08 08:30:53,08:30:53,0.2377,0.1477
2024-02-08 08:30:55,37.767479,-122.49524,43.099,2.3,85.529,7.46,105.0,1.0,0.0,1012.4,0,2024-02-08 08:30:55,08:30:55,0.2985,0.1855
2024-02-08 08:30:56,37.767471,-122.49523,43.099,2.3,85.379,7.48,105.0,1.0,0.0,1012.4,0,2024-02-08 08:30:56,08:30:56,0.4392,0.2729
2024-02-08 08:30:58,37.76746,-122.4952,42.799,2.3,85.339,7.49,105.0,1.0,0.0,1012.4,0,2024-02-08 08:30:58,08:30:58,0.7287,0.4528
2024-02-08 08:31:00,37.767426,-122.49517,42.5,2.3,85.22,7.5,106.0,1.0,0.0,1012.4,0,2024-02-08 08:31:00,08:31:00,1.2472,0.775
2024-02-08 08:31:01,37.767406,-122.49517,42.5,2.3,85.059,7.505,106.0,1.0,0.0,1012.3,0,2024-02-08 08:31:01,08:31:01,1.4974,0.9304
2024-02-08 08:31:03,37.767368,-122.49514,42.299,2.3,84.949,7.51,106.0,1.0,0.0,1012.4,0,2024-02-08 08:31:03,08:31:03,2.0577,1.2786
2024-02-08 08:31:04,37.767349,-122.49511,42.2,2.3,84.739,7.515,106.0,1.0,0.0,1012.4,0,2024-02-08 08:31:04,08:31:04,2.4379,1.5148
2024-02-08 08:31:06,37.767296,-122.49506,41.799,2.4,84.639,7.515,106.0,1.0,0.0,1012.4,0,2024-02-08 08:31:06,08:31:06,3.2649,2.0287
2024-02-08 08:31:08,37.767242,-122.495,41.599,2.4,84.43,7.52,106.0,1.0,0.0,1012.4,0,2024-02-08 08:31:08,08:31:08,4.164,2.5874
2024-02-08 08:31:09,37.767212,-122.49497,41.5,2.4,84.309,7.52,106.0,1.0,0.0,1012.4,0,2024-02-08 08:31:09,08:31:09,4.6424,2.8846
2024-02-08 08:31:11,37.767162,-122.49488,41.2,2.4,84.099,7.52,106.0,1.0,0.0,1012.4,0,2024-02-08 08:31:11,08:31:11,5.7302,3.5606
2024-02-08 08:31:12,37.767139,-122.49483,41.4,2.5,83.86,7.52,106.0,1.0,0.0,1012.4,0,2024-02-08 08:31:12,08:31:12,6.3022,3.916
2024-02-08 08:31:14,37.767094,-122.49473,41.299,2.5,83.73,7.52,106.0,1.0,0.0,1012.4,0,2024-02-08 08:31:14,08:31:14,7.4401,4.6231
2024-02-08 08:31:16,37.767059,-122.49462,41.599,2.5,83.44,7.52,106.0,1.0,0.0,1012.4,0,2024-02-08 08:31:16,08:31:16,8.6127,5.3517
2024-02-08 08:31:17,37.76704,-122.49457,41.5,2.5,83.279,7.52,106.0,2.0,0.0,1012.4,0,2024-02-08 08:31:17,08:31:17,9.1613,5.6926
2024-02-08 08:31:19,37.76701,-122.49446,41.099,2.6,82.94,7.52,105.0,2.0,0.0,1012.4,0,2024-02-08 08:31:19,08:31:19,10.312,6.4076
2024-02-08 08:31:20,37.76701,-122.4944,40.9,2.7,82.589,7.515,105.0,2.0,0.0,1012.4,0,2024-02-08 08:31:20,08:31:20,10.8052,6.7141
2024-02-08 08:31:22,37.76701,-122.49427,41.2,2.7,82.419,7.515,105.0,2.0,0.0,1012.4,0,2024-02-08 08:31:22,08:31:22,12.0908,7.5129
2024-02-08 08:31:24,37.767029,-122.49415,41.599,2.8,82.099,7.505,105.0,2.0,0.0,1012.4,0,2024-02-08 08:31:24,08:31:24,13.251,8.2338
2024-02-08 08:31:25,37.767048,-122.49409,41.599,2.8,81.93,7.505,105.0,2.0,0.0,1012.4,0,2024-02-08 08:31:25,08:31:25,13.8901,8.6309
2024-02-08 08:31:27,37.767082,-122.49396,41.4,2.9,81.629,7.495,105.0,2.0,0.0,1012.4,0,2024-02-08 08:31:27,08:31:27,15.1334,9.4034
2024-02-08 08:31:28,37.767101,-122.4939,42.0,2.9,81.48,7.49,105.0,2.0,0.0,1012.4,0,2024-02-08 08:31:28,08:31:28,15.6319,9.7132
2024-02-08 08:31:30,37.767139,-122.49377,42.0,2.9,81.199,7.475,105.0,2.0,0.0,1012.4,0,2024-02-08 08:31:30,08:31:30,16.6754,10.3616
2024-02-08 08:31:32,37.767174,-122.49366,41.599,2.9,80.949,7.465,104.0,2.0,0.0,1012.4,0,2024-02-08 08:31:32,08:31:32,17.3295,10.768
2024-02-08 08:31:33,37.767189,-122.49359,41.5,3.0,80.83,7.455,104.0,2.0,0.0,1012.4,0,2024-02-08 08:31:33,08:31:33,17.7965,11.0582
2024-02-08 08:31:35,37.767231,-122.49347,41.4,3.0,80.589,7.445,104.0,2.0,0.0,1012.4,0,2024-02-08 08:31:35,08:31:35,18.5339,11.5164
2024-02-08 08:31:36,37.76725,-122.49341,41.9,3.1,80.47,7.435,104.0,2.0,0.0,1012.4,0,2024-02-08 08:31:36,08:31:36,18.7929,11.6774
2024-02-08 08:31:38,37.767284,-122.4933,42.099,3.0,80.239,7.425,103.0,2.0,0.0,1012.4,0,2024-02-08 08:31:38,08:31:38,19.1338,11.8892
2024-02-08 08:31:40,37.767307,-122.49322,42.4,3.0,80.0,7.41,103.0,2.0,0.0,1012.4,0,2024-02-08 08:31:40,08:31:40,19.0765,11.8536
2024-02-08 08:31:41,37.767307,-122.49318,42.4,3.1,79.889,7.405,103.0,2.0,0.0,1012.4,0,2024-02-08 08:31:41,08:31:41,18.9937,11.8021
2024-02-08 08:31:43,37.7673,-122.49317,42.5,3.1,79.69,7.39,102.0,2.0,0.0,1012.4,0,2024-02-08 08:31:43,08:31:43,18.038,11.2083
2024-02-08 08:31:44,37.767296,-122.49317,42.799,3.1,79.599,7.385,102.0,2.0,0.0,1012.4,0,2024-02-08 08:31:44,08:31:44,17.516,10.8839
2024-02-08 08:31:46,37.767296,-122.49315,42.799,3.0,79.43,7.375,101.0,2.0,0.0,1012.4,0,2024-02-08 08:31:46,08:31:46,16.5759,10.2998
2024-02-08 08:31:48,37.767292,-122.49315,42.799,3.0,79.3,7.365,101.0,2.0,0.0,1012.5,0,2024-02-08 08:31:48,08:31:48,15.4533,9.6023
2024-02-08 08:31:49,37.767292,-122.49315,42.7,3.0,79.239,7.36,100.0,2.0,0.0,1012.4,0,2024-02-08 08:31:49,08:31:49,14.9047,9.2614
2024-02-08 08:31:51,37.767288,-122.49315,42.7,3.1,79.15,7.35,100.0,2.0,0.0,1012.4,0,2024-02-08 08:31:51,08:31:51,13.8041,8.5775
2024-02-08 08:31:52,37.767288,-122.49315,42.799,3.0,79.12,7.345,100.0,2.0,0.0,1012.4,0,2024-02-08 08:31:52,08:31:52,13.2108,8.2088
2024-02-08 08:31:54,37.767288,-122.49315,42.799,3.0,79.05,7.335,99.0,2.0,0.0,1012.4,0,2024-02-08 08:31:54,08:31:54,11.9252,7.41
2024-02-08 08:31:56,37.767288,-122.49315,42.9,3.0,79.029,7.335,99.0,2.0,0.0,1012.4,0,2024-02-08 08:31:56,08:31:56,10.715,6.658
2024-02-08 08:31:57,37.767288,-122.49315,42.9,3.0,79.0,7.325,99.0,1.0,0.0,1012.4,0,2024-02-08 08:31:57,08:31:57,10.0758,6.2608
2024-02-08 08:31:59,37.767284,-122.49315,42.799,3.0,79.01,7.32,99.0,1.0,0.0,1012.4,0,2024-02-08 08:31:59,08:31:59,8.7718,5.4505
2024-02-08 08:32:00,37.767288,-122.49314,42.799,3.0,79.01,7.315,98.0,1.0,0.0,1012.4,0,2024-02-08 08:32:00,08:32:00,8.2435,5.1222
2024-02-08 08:32:02,37.767288,-122.49314,42.7,3.0,79.029,7.31,98.0,1.0,0.0,1012.4,0,2024-02-08 08:32:02,08:32:02,6.8728,4.2706
2024-02-08 08:32:04,37.767288,-122.49314,42.7,2.9,79.05,7.305,98.0,1.0,0.0,1012.4,0,2024-02-08 08:32:04,08:32:04,5.7003,3.542
2024-02-08 08:32:05,37.767288,-122.49314,42.599,2.8,79.099,7.3,98.0,1.0,0.0,1012.4,0,2024-02-08 08:32:05,08:32:05,4.9831,3.0963
2024-02-08 08:32:07,37.767288,-122.49314,42.5,2.7,79.18,7.295,98.0,1.0,0.0,1012.4,0,2024-02-08 08:32:07,08:32:07,3.6853,2.2899
2024-02-08 08:32:08,37.767288,-122.49314,42.7,2.7,79.23,7.29,98.0,1.0,0.0,1012.4,0,2024-02-08 08:32:08,08:32:08,3.0461,1.8928
2024-02-08 08:32:10,37.767288,-122.49314,42.599,2.7,79.32,7.285,97.0,1.0,0.0,1012.4,0,2024-02-08 08:32:10,08:32:10,1.8782,1.167
2024-02-08 08:32:12,37.767288,-122.49314,42.599,2.6,79.349,7.285,97.0,1.0,0.0,1012.4,0,2024-02-08 08:32:12,08:32:12,1.0364,0.644
2024-02-08 08:32:13,37.767292,-122.49314,42.599,2.6,79.44,7.28,97.0,1.0,0.0,1012.4,0,2024-02-08 08:32:13,08:32:13,0.6909,0.4293
2024-02-08 08:32:15,37.767288,-122.49314,42.599,2.5,79.48,7.275,97.0,1.0,0.0,1012.4,0,2024-02-08 08:32:15,08:32:15,0.6088,0.3783
2024-02-08 08:32:16,37.767288,-122.49314,42.599,2.5,79.55,7.27,97.0,1.0,0.0,1012.4,0,2024-02-08 08:32:16,08:32:16,0.5588,0.3472
2024-02-08 08:32:18,37.767284,-122.49315,42.7,2.5,79.629,7.265,97.0,1.0,0.0,1012.4,0,2024-02-08 08:32:18,08:32:18,0.4718,0.2932
2024-02-08 08:32:20,37.767284,-122.49315,42.7,2.5,79.66,7.265,97.0,1.0,0.0,1012.4,0,2024-02-08 08:32:20,08:32:20,0.4218,0.2621
2024-02-08 08:32:21,37.767288,-122.49315,42.7,2.4,79.72,7.26,97.0,1.0,0.0,1012.4,0,2024-02-08 08:32:21,08:32:21,0.4718,0.2932
2024-02-08 08:32:23,37.767307,-122.49315,42.7,2.4,79.72,7.255,97.0,1.0,0.0,1012.4,0,2024-02-08 08:32:23,08:32:23,0.6595,0.4098
2024-02-08 08:32:24,37.767315,-122.49315,42.799,2.3,79.69,7.255,97.0,1.0,0.0,1012.4,0,2024-02-08 08:32:24,08:32:24,0.7596,0.472
2024-02-08 08:32:26,37.767326,-122.49313,42.2,2.3,79.629,7.25,97.0,1.0,0.0,1012.4,0,2024-02-08 08:32:26,08:32:26,1.0005,0.6217
2024-02-08 08:32:28,37.767342,-122.49308,41.799,2.3,79.599,7.245,97.0,1.0,0.0,1012.4,0,2024-02-08 08:32:28,08:32:28,1.5339,0.9531
2024-02-08 08:32:29,37.767349,-122.49304,41.599,2.2,79.559,7.245,97.0,1.0,0.0,1012.4,0,2024-02-08 08:32:29,08:32:29,1.939,1.2049
2024-02-08 08:32:31,37.767372,-122.49296,41.599,2.2,79.54,7.24,97.0,1.0,0.0,1012.4,0,2024-02-08 08:32:31,08:32:31,2.7308,1.6968
2024-02-08 08:32:32,37.767387,-122.49291,41.4,2.2,79.529,7.235,97.0,1.0,0.0,1012.4,0,2024-02-08 08:32:32,08:32:32,3.1488,1.9566
2024-02-08 08:32:34,37.767418,-122.49282,41.4,2.2,79.51,7.235,97.0,1.0,0.0,1012.4,0,2024-02-08 08:32:34,08:32:34,4.1196,2.5598
2024-02-08 08:32:36,37.767445,-122.49272,41.599,2.2,79.459,7.23,96.0,1.0,0.0,1012.4,0,2024-02-08 08:32:36,08:32:36,5.1646,3.2091
2024-02-08 08:32:37,37.76746,-122.49267,41.799,2.3,79.36,7.225,96.0,1.0,0.0,1012.3,0,2024-02-08 08:32:37,08:32:37,5.6934,3.5377
2024-02-08 08:32:39,37.767498,-122.49255,41.7,2.4,79.309,7.225,96.0,1.0,0.0,1012.4,0,2024-02-08 08:32:39,08:32:39,6.9717,4.332
2024-02-08 08:32:40,37.767517,-122.4925,41.799,2.5,79.199,7.22,96.0,1.0,0.0,1012.4,0,2024-02-08 08:32:40,08:32:40,7.5203,4.6729
2024-02-08 08:32:42,37.767548,-122.49239,41.5,2.6,79.139,7.215,96.0,1.0,0.0,1012.4,0,2024-02-08 08:32:42,08:32:42,8.6752,5.3905
2024-02-08 08:32:44,37.767586,-122.49227,41.799,2.8,79.05,7.215,96.0,1.0,0.0,1012.3,0,2024-02-08 08:32:44,08:32:44,9.9535,6.1848
2024-02-08 08:32:45,37.767605,-122.49221,41.7,2.9,79.0,7.21,96.0,1.0,0.0,1012.4,0,2024-02-08 08:32:45,08:32:45,10.5426,6.5509
2024-02-08 08:32:47,37.767639,-122.49209,41.799,2.9,78.989,7.205,97.0,1.0,0.0,1012.3,0,2024-02-08 08:32:47,08:32:47,11.7531,7.3031
2024-02-08 08:32:48,37.767654,-122.49203,41.5,3.0,79.07,7.2,97.0,1.0,0.0,1012.4,0,2024-02-08 08:32:48,08:32:48,12.3754,7.6897
2024-02-08 08:32:50,37.767689,-122.49192,41.4,3.0,79.139,7.2,97.0,1.0,0.0,1012.3,0,2024-02-08 08:32:50,08:32:50,13.4372,8.3495
2024-02-08 08:32:52,37.767723,-122.49179,41.599,3.1,79.309,7.195,97.0,1.0,0.0,1012.3,0,2024-02-08 08:32:52,08:32:52,14.7912,9.1908
2024-02-08 08:32:53,37.767738,-122.49173,41.799,3.1,79.529,7.19,97.0,1.0,0.0,1012.4,0,2024-02-08 08:32:53,08:32:53,15.3635,9.5464
2024-02-08 08:32:55,37.767773,-122.4916,41.799,3.2,79.639,7.19,97.0,1.0,0.0,1012.4,0,2024-02-08 08:32:55,08:32:55,16.4838,10.2426
2024-02-08 08:32:56,37.767788,-122.49154,41.7,3.3,79.87,7.185,97.0,1.0,0.0,1012.4,0,2024-02-08 08:32:56,08:32:56,17.006,10.5671
2024-02-08 08:32:58,37.767822,-122.49141,41.799,3.3,79.989,7.18,97.0,1.0,0.0,1012.3,0,2024-02-08 08:32:58,08:32:58,18.1192,11.2587
